tipo,anno,numero_atto,numero_parte,parametro_articolo,parametro_comma,norma_descrizione,norma_numero,norma_articolo,norme_str,n_norme
ricorso,2025,17,1,117,2,legge della Regione Veneto,1,1,legge della Regione Veneto n.1 art.1 c.1; legge della Regione Veneto n.27 art.4 c.1,2
ricorso,2025,25,1,117,2,legge della Regione autonoma Valle d'Aosta,12,1,legge della Regione autonoma Valle d'Aosta n.12 art.1 c.5,1
ricorso,2025,25,1,117,3,legge della Regione autonoma Valle d'Aosta,12,1,legge della Regione autonoma Valle d'Aosta n.12 art.1 c.5,1
ricorso,2025,26,1,81,3,legge della Regione Toscana,27,2,legge della Regione Toscana n.27 art.2 c.2; legge della Regione Toscana n.27 art.3 c.1; legge della Regione Toscana n.27 art.4 c.1; legge della Regione Toscana n.27 art.4 c.2; legge della Regione Toscana n.27 art.4 c.3; legge della Regione Toscana n.27 art.4 c.4; legge della Regione Toscana n.27 art.4 c.5; legge della Regione Toscana n.27 art.4 c.6; legge della Regione Toscana n.27 art.4 c.7; legge della Regione Toscana n.27 art.5 c.; legge della Regione Toscana n.27 art.6 c.; legge della Regione Toscana n.27 art.7 c.; legge della Regione Toscana n.27 art.8 c.; legge della Regione Toscana n.27 art.9 c.; legge della Regione Toscana n.27 art.10 c.; legge della Regione Toscana n.27 art.11 c.2; legge della Regione Toscana n.27 art.12 c.1; legge della Regione Toscana n.27 art.12 c.3; legge della Regione Toscana n.27 art.13 c.; legge della Regione Toscana n.27 art.13 c.2; legge della Regione Toscana n.27 art.13 c.1; legge della Regione Toscana n.79 art.12 c.,22
ricorso,2025,26,1,117,2,legge della Regione Toscana,27,2,legge della Regione Toscana n.27 art.2 c.2; legge della Regione Toscana n.27 art.3 c.1; legge della Regione Toscana n.27 art.4 c.1; legge della Regione Toscana n.27 art.4 c.2; legge della Regione Toscana n.27 art.4 c.3; legge della Regione Toscana n.27 art.4 c.4; legge della Regione Toscana n.27 art.4 c.5; legge della Regione Toscana n.27 art.4 c.6; legge della Regione Toscana n.27 art.4 c.7; legge della Regione Toscana n.27 art.5 c.; legge della Regione Toscana n.27 art.6 c.; legge della Regione Toscana n.27 art.7 c.; legge della Regione Toscana n.27 art.8 c.; legge della Regione Toscana n.27 art.9 c.; legge della Regione Toscana n.27 art.10 c.; legge della Regione Toscana n.27 art.11 c.2; legge della Regione Toscana n.27 art.12 c.1; legge della Regione Toscana n.27 art.12 c.3; legge della Regione Toscana n.27 art.13 c.; legge della Regione Toscana n.27 art.13 c.2; legge della Regione Toscana n.27 art.13 c.1; legge della Regione Toscana n.79 art.12 c.,22
ricorso,2025,34,1,3,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,5,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,81,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,97,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,117,3,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,117,4,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,118,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,119,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,34,1,120,2,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,3,,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,5,,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,81,3,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,97,,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,117,1,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,117,2,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,117,3,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,117,4,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,118,1,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,119,4,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,35,1,120,2,legge,91,12,legge n.91 art.12 c.1; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,3,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,5,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,81,3,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,97,,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,117,1,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,117,2,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,117,3,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,117,4,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,118,1,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,119,4,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,36,1,120,2,legge,91,12,legge n.91 art.12 c.; legge n.91 art.12 c.1; legge n.91 art.12 c.2; legge n.91 art.12 c.3,4
ricorso,2025,40,1,117,2,legge della Regione Toscana,50,7,legge della Regione Toscana n.50 art.7 c.3; legge della Regione Toscana n.30 art.93 c.2,2
ricorso,2025,41,1,9,,legge della Regione Toscana,49,9,legge della Regione Toscana n.49 art.9 c.1; legge della Regione Toscana n.39 art.47 c.6; legge della Regione Toscana n.49 art.13 c.2; legge della Regione Toscana n.39 art.70 c.; legge della Regione Toscana n.49 art.17 c.2; legge della Regione Toscana n.39 art.74 c.2; legge della Regione Toscana n.49 art.17 c.3; legge della Regione Toscana n.39 art.74 c.3; legge della Regione Toscana n.49 art.25 c.; legge della Regione Toscana n.30 art.14 c.; legge della Regione Toscana n.49 art.26 c.; legge della Regione Toscana n.30 art.15 c.; legge della Regione Toscana n.49 art.27 c.; legge della Regione Toscana n.30 art.31 c.; legge della Regione Toscana n.49 art.28 c.; legge della Regione Toscana n.30 art.52 c.; legge della Regione Toscana n.49 art.29 c.; legge della Regione Toscana n.65 art.20 c.,18
ricorso,2025,41,1,117,2,legge della Regione Toscana,49,9,legge della Regione Toscana n.49 art.9 c.1; legge della Regione Toscana n.39 art.47 c.6; legge della Regione Toscana n.49 art.13 c.2; legge della Regione Toscana n.39 art.70 c.; legge della Regione Toscana n.49 art.17 c.2; legge della Regione Toscana n.39 art.74 c.2; legge della Regione Toscana n.49 art.17 c.3; legge della Regione Toscana n.39 art.74 c.3; legge della Regione Toscana n.49 art.25 c.; legge della Regione Toscana n.30 art.14 c.; legge della Regione Toscana n.49 art.26 c.; legge della Regione Toscana n.30 art.15 c.; legge della Regione Toscana n.49 art.27 c.; legge della Regione Toscana n.30 art.31 c.; legge della Regione Toscana n.49 art.28 c.; legge della Regione Toscana n.30 art.52 c.; legge della Regione Toscana n.49 art.29 c.; legge della Regione Toscana n.65 art.20 c.,18
ricorso,2025,41,1,117,2,legge della Regione Toscana,49,9,legge della Regione Toscana n.49 art.9 c.1; legge della Regione Toscana n.39 art.47 c.6; legge della Regione Toscana n.49 art.13 c.2; legge della Regione Toscana n.39 art.70 c.; legge della Regione Toscana n.49 art.17 c.2; legge della Regione Toscana n.39 art.74 c.2; legge della Regione Toscana n.49 art.17 c.3; legge della Regione Toscana n.39 art.74 c.3; legge della Regione Toscana n.49 art.25 c.; legge della Regione Toscana n.30 art.14 c.; legge della Regione Toscana n.49 art.26 c.; legge della Regione Toscana n.30 art.15 c.; legge della Regione Toscana n.49 art.27 c.; legge della Regione Toscana n.30 art.31 c.; legge della Regione Toscana n.49 art.28 c.; legge della Regione Toscana n.30 art.52 c.; legge della Regione Toscana n.49 art.29 c.; legge della Regione Toscana n.65 art.20 c.,18
ricorso,2025,43,1,117,2,legge della Regione autonoma Sardegna,26,,legge della Regione autonoma Sardegna n.26 art. c.; legge della Regione autonoma Sardegna n.26 art.1 c.; legge della Regione autonoma Sardegna n.26 art.2 c.; legge della Regione autonoma Sardegna n.26 art.3 c.; legge della Regione autonoma Sardegna n.26 art.4 c.; legge della Regione autonoma Sardegna n.26 art.6 c.; legge della Regione autonoma Sardegna n.26 art.7 c.,7
ricorso,2025,43,1,117,2,legge della Regione autonoma Sardegna,26,,legge della Regione autonoma Sardegna n.26 art. c.; legge della Regione autonoma Sardegna n.26 art.1 c.; legge della Regione autonoma Sardegna n.26 art.2 c.; legge della Regione autonoma Sardegna n.26 art.3 c.; legge della Regione autonoma Sardegna n.26 art.4 c.; legge della Regione autonoma Sardegna n.26 art.6 c.; legge della Regione autonoma Sardegna n.26 art.7 c.,7
ricorso,2025,43,1,117,3,legge della Regione autonoma Sardegna,26,,legge della Regione autonoma Sardegna n.26 art. c.; legge della Regione autonoma Sardegna n.26 art.1 c.; legge della Regione autonoma Sardegna n.26 art.2 c.; legge della Regione autonoma Sardegna n.26 art.3 c.; legge della Regione autonoma Sardegna n.26 art.4 c.; legge della Regione autonoma Sardegna n.26 art.6 c.; legge della Regione autonoma Sardegna n.26 art.7 c.,7
ricorso,2025,44,1,3,,legge della Regione autonoma Sardegna,28,8,legge della Regione autonoma Sardegna n.28 art.8 c.; legge della Regione autonoma Sardegna n.31 art.33 c.2; legge della Regione autonoma Sardegna n.28 art.17 c.3,3
ricorso,2025,44,1,39,,legge della Regione autonoma Sardegna,28,8,legge della Regione autonoma Sardegna n.28 art.8 c.; legge della Regione autonoma Sardegna n.31 art.33 c.2; legge della Regione autonoma Sardegna n.28 art.17 c.3,3
ricorso,2025,44,1,97,,legge della Regione autonoma Sardegna,28,8,legge della Regione autonoma Sardegna n.28 art.8 c.; legge della Regione autonoma Sardegna n.31 art.33 c.2; legge della Regione autonoma Sardegna n.28 art.17 c.3,3
ricorso,2025,44,1,117,2,legge della Regione autonoma Sardegna,28,8,legge della Regione autonoma Sardegna n.28 art.8 c.; legge della Regione autonoma Sardegna n.31 art.33 c.2; legge della Regione autonoma Sardegna n.28 art.17 c.3,3
ricorso,2025,45,1,117,2,legge della Regione Campania,16,2,legge della Regione Campania n.16 art.2 c.1; legge della Regione Campania n.16 art.2 c.2; legge della Regione Campania n.16 art.2 c.3,3
ricorso,2025,46,1,3,,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,46,1,97,,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,46,1,117,2,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,46,1,117,2,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,46,1,117,2,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,46,1,117,3,legge della Regione Puglia,15,5,legge della Regione Puglia n.15 art.5 c.1; legge della Regione Puglia n.49 art.10 c.; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.3; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.4; legge della Regione Puglia n.15 art.11 c.1; legge della Regione Puglia n.48 art.4 c.5; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.11 c.10; legge della Regione Puglia n.15 art.14 c.1; legge della Regione Puglia n.7 art.21 c.1,12
ricorso,2025,47,1,3,,legge della Regione Campania,20,1,legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.6 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.4; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.19 c.7; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.20 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.5; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.8; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.9; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.11; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.38 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.43 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.10; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.68 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.158 c.,52
ricorso,2025,47,1,39,,legge della Regione Campania,20,1,legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.6 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.4; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.19 c.7; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.20 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.5; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.8; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.9; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.11; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.38 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.43 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.10; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.68 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.158 c.,52
ricorso,2025,47,1,41,,legge della Regione Campania,20,1,legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.6 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.4; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.19 c.7; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.20 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.5; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.8; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.9; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.11; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.38 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.43 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.10; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.68 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.158 c.,52
ricorso,2025,47,1,97,,legge della Regione Campania,20,1,legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.6 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.4; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.19 c.7; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.20 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.5; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.8; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.9; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.11; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.38 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.43 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.10; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.68 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.158 c.,52
ricorso,2025,47,1,117,1,legge della Regione Campania,20,1,legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.6 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.10 c.4; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.11 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.18 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.19 c.7; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.20 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.5; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.8; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.9; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.28 c.11; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.38 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.43 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.1; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.2; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.3; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.55 c.10; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.68 c.; legge della Regione Campania n.20 art.1 c.1; legge della Regione Campania n.7 art.158 c.,52
